dataset,apk,file_path,sha256,status,runtime_seconds,hardcoded_secrets_detected,network_issues_detected,cryptographic_issues_detected,report_path,error
Ghera,InternalStorage-DirectoryTraversal-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalStorage-DirectoryTraversal-Lean\Malicious\InternalStorage-DirectoryTraversal-Lean-malicious.apk,78372b5d6534b448f4cd5adb6d375c62e6aa14d97082c2f367914f2d3d5b7ea2,completed,7.920,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\78372b5d6534b448f4cd5adb6d375c62e6aa14d97082c2f367914f2d3d5b7ea2\reports\report_InternalStorage-DirectoryTraversal-Lean-malicious.json,
Ghera,InternalStorage-DirectoryTraversal-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalStorage-DirectoryTraversal-Lean\Secure\InternalStorage-DirectoryTraversal-Lean-secure.apk,0c4d9d249ed2877edb29bd0805cae7831c1e09a86f9edec4e78b74c56012e766,completed,7.633,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\0c4d9d249ed2877edb29bd0805cae7831c1e09a86f9edec4e78b74c56012e766\reports\report_InternalStorage-DirectoryTraversal-Lean-secure.json,
Ghera,InternalToExternalStorage-InformationLeak-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalToExternalStorage-InformationLeak-Lean\Benign\InternalToExternalStorage-InformationLeak-Lean-benign.apk,c017ac444b329742b8952a7599b5229cdd591db66e9e7a8bbdc92ab8c957c14f,completed,7.878,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\c017ac444b329742b8952a7599b5229cdd591db66e9e7a8bbdc92ab8c957c14f\reports\report_InternalToExternalStorage-InformationLeak-Lean-benign.json,
Ghera,InternalToExternalStorage-InformationLeak-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalToExternalStorage-InformationLeak-Lean\Malicious\InternalToExternalStorage-InformationLeak-Lean-malicious.apk,5eca645ce6b906ffa062e758d0e867069d81561b399e3ef5edb7bdfd09ed3b76,completed,7.896,0,2,38,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5eca645ce6b906ffa062e758d0e867069d81561b399e3ef5edb7bdfd09ed3b76\reports\report_InternalToExternalStorage-InformationLeak-Lean-malicious.json,
Ghera,InternalToExternalStorage-InformationLeak-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\InternalToExternalStorage-InformationLeak-Lean\Secure\InternalToExternalStorage-InformationLeak-Lean-secure.apk,908461194dda4439b7ba0f4ce97f6ca457055979d19aace192e4bcfb068c84c1,completed,7.911,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\908461194dda4439b7ba0f4ce97f6ca457055979d19aace192e4bcfb068c84c1\reports\report_InternalToExternalStorage-InformationLeak-Lean-secure.json,
Ghera,SQLite-execSQL-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLite-execSQL-Lean\Benign\SQLite-execSQL-Lean-benign.apk,a5013b64bd7548298b66588833d934b87909753b9f043149bb56e317b1af7d8d,completed,7.775,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\a5013b64bd7548298b66588833d934b87909753b9f043149bb56e317b1af7d8d\reports\report_SQLite-execSQL-Lean-benign.json,
Ghera,SQLite-execSQL-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLite-execSQL-Lean\Malicious\SQLite-execSQL-Lean-malicious.apk,e980b39f54fcca339809b2f6d83f546251290a626f89da1bac9c948d53f7f693,completed,7.901,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\e980b39f54fcca339809b2f6d83f546251290a626f89da1bac9c948d53f7f693\reports\report_SQLite-execSQL-Lean-malicious.json,
Ghera,SQLite-execSQL-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLite-execSQL-Lean\Secure\SQLite-execSQL-Lean-secure.apk,87bc1dfe8b54645115e2a2b371232c6db3dee46c6cf3fc75b96158cb4126d9e2,completed,7.921,0,2,39,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\87bc1dfe8b54645115e2a2b371232c6db3dee46c6cf3fc75b96158cb4126d9e2\reports\report_SQLite-execSQL-Lean-secure.json,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-RawQuery-SQLInjection-Lean\Benign\SQLlite-RawQuery-SQLInjection-Lean-benign.apk,54d0f97148166b1979b8d5be8c0cb674fe2a79828cac58326a00eae45c048038,completed,8.494,0,2,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\54d0f97148166b1979b8d5be8c0cb674fe2a79828cac58326a00eae45c048038\reports\report_SQLlite-RawQuery-SQLInjection-Lean-benign.json,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-RawQuery-SQLInjection-Lean\Malicious\SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,35ee816e9657668ea110c4b5e3a1c95c80780fcdcd8aaea23ed67d27965e90db,completed,7.990,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\35ee816e9657668ea110c4b5e3a1c95c80780fcdcd8aaea23ed67d27965e90db\reports\report_SQLlite-RawQuery-SQLInjection-Lean-malicious.json,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-RawQuery-SQLInjection-Lean\Secure\SQLlite-RawQuery-SQLInjection-Lean-secure.apk,c25e36d0dd3c2502f4813e5c54eb8c68b94a58983a314b001a0ed43d7a9a46bb,completed,8.371,0,2,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\c25e36d0dd3c2502f4813e5c54eb8c68b94a58983a314b001a0ed43d7a9a46bb\reports\report_SQLlite-RawQuery-SQLInjection-Lean-secure.json,
Ghera,SQLlite-SQLInjection-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-SQLInjection-Lean\Benign\SQLlite-SQLInjection-Lean-benign.apk,96bc5a5776c4753e8107f2b4dd3f6c65052f7d3b24c7841bcd3f55bf1f00b82c,completed,7.967,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\96bc5a5776c4753e8107f2b4dd3f6c65052f7d3b24c7841bcd3f55bf1f00b82c\reports\report_SQLlite-SQLInjection-Lean-benign.json,
Ghera,SQLlite-SQLInjection-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-SQLInjection-Lean\Malicious\SQLlite-SQLInjection-Lean-malicious.apk,aadbfc597754d2eb5e58c3f0f728a17e27e90aedc70903d0bb0911ce4e160f4a,completed,7.810,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\aadbfc597754d2eb5e58c3f0f728a17e27e90aedc70903d0bb0911ce4e160f4a\reports\report_SQLlite-SQLInjection-Lean-malicious.json,
Ghera,SQLlite-SQLInjection-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\Storage\SQLlite-SQLInjection-Lean\Secure\SQLlite-SQLInjection-Lean-secure.apk,7d725aef053443c28dea2e43777e8e0d2b2442a07522b3c4415e70f30ba70bed,completed,8.400,0,2,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\7d725aef053443c28dea2e43777e8e0d2b2442a07522b3c4415e70f30ba70bed\reports\report_SQLlite-SQLInjection-Lean-secure.json,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean\Benign\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,a647af47944dc125ee1fdb88d7354e6b1cf4de4ac4f73b0e67bef39a4df1195e,completed,7.865,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\a647af47944dc125ee1fdb88d7354e6b1cf4de4ac4f73b0e67bef39a4df1195e\reports\report_CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.json,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean\Malicious\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,99cf5856d816d456d7ef3564fccc99df621932d0a2d13b93067e3c7258aba5e1,completed,8.184,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\99cf5856d816d456d7ef3564fccc99df621932d0a2d13b93067e3c7258aba5e1\reports\report_CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.json,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean\Secure\CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,f1585871103fbddfc4aafb38e32fb3aa5bee34a94eef1914dfe1af5a01b78eb2,completed,7.948,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\f1585871103fbddfc4aafb38e32fb3aa5bee34a94eef1914dfe1af5a01b78eb2\reports\report_CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.json,
Ghera,CheckPermission-PrivilegeEscalation-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckPermission-PrivilegeEscalation-Lean\Benign\CheckPermission-PrivilegeEscalation-Lean-benign.apk,1dd03194eb0302836fcc9425e562e9b03adad2d7398f8431367425a22b11aaa9,completed,8.361,0,2,41,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\1dd03194eb0302836fcc9425e562e9b03adad2d7398f8431367425a22b11aaa9\reports\report_CheckPermission-PrivilegeEscalation-Lean-benign.json,
Ghera,CheckPermission-PrivilegeEscalation-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckPermission-PrivilegeEscalation-Lean\Malicious\CheckPermission-PrivilegeEscalation-Lean-malicious.apk,5073bf90d87c20a007d264aee29c041a9f909b024353e8767dc6c0d7a89fdfd2,completed,7.845,0,2,36,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\5073bf90d87c20a007d264aee29c041a9f909b024353e8767dc6c0d7a89fdfd2\reports\report_CheckPermission-PrivilegeEscalation-Lean-malicious.json,
Ghera,CheckPermission-PrivilegeEscalation-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\System\CheckPermission-PrivilegeEscalation-Lean\Secure\CheckPermission-PrivilegeEscalation-Lean-secure.apk,ff48029e6682cc185c643ee0823a6a54ac67202f2499c9c57e0d0da6509cf6ee,completed,7.987,0,2,35,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\ff48029e6682cc185c643ee0823a6a54ac67202f2499c9c57e0d0da6509cf6ee\reports\report_CheckPermission-PrivilegeEscalation-Lean-secure.json,
Ghera,ClipboardUse-InformationExposure-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\System\ClipboardUse-InformationExposure-Lean\Benign\ClipboardUse-InformationExposure-Lean-benign.apk,821eb8c3210c22ab33e07c1721ae19ffe051193944c5244c026f0741253a7ed0,completed,8.079,0,2,38,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\821eb8c3210c22ab33e07c1721ae19ffe051193944c5244c026f0741253a7ed0\reports\report_ClipboardUse-InformationExposure-Lean-benign.json,
Ghera,ClipboardUse-InformationExposure-Lean-malicious.apk,C:\Users\HP\Desktop\phd\ghera apks\System\ClipboardUse-InformationExposure-Lean\Malicious\ClipboardUse-InformationExposure-Lean-malicious.apk,46f1ee5cf7f6f0a413ba8f8740aca09b9e42cb6ac61006758a0302287bd2bbba,completed,7.919,0,2,39,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\46f1ee5cf7f6f0a413ba8f8740aca09b9e42cb6ac61006758a0302287bd2bbba\reports\report_ClipboardUse-InformationExposure-Lean-malicious.json,
Ghera,ClipboardUse-InformationExposure-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\System\ClipboardUse-InformationExposure-Lean\Secure\ClipboardUse-InformationExposure-Lean-secure.apk,f72ca61f4d8222f3357bd22c4bdfb150133355407dda98ed9a497b5ab054e697,completed,7.930,0,2,37,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\f72ca61f4d8222f3357bd22c4bdfb150133355407dda98ed9a497b5ab054e697\reports\report_ClipboardUse-InformationExposure-Lean-secure.json,
Ghera,DynamicCodeLoading-CodeInjection-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\System\DynamicCodeLoading-CodeInjection-Lean\Benign\DynamicCodeLoading-CodeInjection-Lean-benign.apk,18d8e4dcb8dfc13cdabea66d655d1c5bbd9bf1417ebfe6493e7495ccfc0698e0,completed,8.484,0,5,43,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\18d8e4dcb8dfc13cdabea66d655d1c5bbd9bf1417ebfe6493e7495ccfc0698e0\reports\report_DynamicCodeLoading-CodeInjection-Lean-benign.json,
Ghera,DynamicCodeLoading-CodeInjection-Lean-secure.apk,C:\Users\HP\Desktop\phd\ghera apks\System\DynamicCodeLoading-CodeInjection-Lean\Secure\DynamicCodeLoading-CodeInjection-Lean-secure.apk,d530e65d842d0e6a0125c516c496f63815b816919d3919419c121949f325995b,completed,8.668,0,5,46,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\d530e65d842d0e6a0125c516c496f63815b816919d3919419c121949f325995b\reports\report_DynamicCodeLoading-CodeInjection-Lean-secure.json,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,C:\Users\HP\Desktop\phd\ghera apks\System\EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean\Benign\EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,00f2a9613276f66f530aab43e51098f5310b9e9515e2090946b2c0d52ca58070,completed,7.937,0,2,38,C:\Users\HP\Desktop\phd\mobilesec\backend\ml-model\experiments\apkdeeplens_tool_reports\00f2a9613276f66f530aab43e51098f5310b9e9515e2090946b2c0d52ca58070\reports\report_EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.json,
