dataset,apk,scan_id,runtime_seconds,export_time_seconds,cpu_percent,ram_mb,apk_size_bytes,export_bytes_total,concurrency,throughput_apks_per_minute,report_success,pdf_success,json_success,sarif_success
Ghera,InadequatePathPermission-InformationExposure-Lean-secure.apk,459e90ee-1187-40da-b9f9-22b74118cbdf,5.694,2.187,72.62,399.02,972698,85038,1,6.705631466708791,true,true,true,true
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-benign.apk,02613e91-da9a-4fe5-b46d-ebc2c1cd2117,5.839,2.151,95.59,464.28,968721,82387,1,6.705631466708791,true,true,true,true
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-malicious.apk,b5dbf00a-80bf-4996-8c1b-a725a85af4f0,5.770,2.164,137.52,405.00,967729,78795,1,6.705631466708791,true,true,true,true
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-secure.apk,eca7b838-d597-4113-81c0-fda3c376ae96,5.680,2.195,52.27,427.67,968820,82669,1,6.705631466708791,true,true,true,true
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-benign.apk,359a35da-66e5-49ad-a11d-bcc2887db00c,5.653,2.169,115.09,470.63,969353,82586,1,6.705631466708791,true,true,true,true
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-malicious.apk,5aeaf110-1881-43d2-b733-fd07314a8eb8,5.947,2.233,86.08,414.55,967250,78437,1,6.705631466708791,true,true,true,true
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-secure.apk,365f36e3-77c8-4172-8cae-0fbf695f0639,9.560,2.256,39.42,430.27,969280,82817,1,6.705631466708791,true,true,true,true
Ghera,OrderedBroadcast-DataInjection-Lean-benign.apk,d0a15a37-f981-443d-b645-726e66d4f4d4,11.145,2.307,40.97,435.48,968954,82819,1,6.705631466708791,true,true,true,true
Ghera,OrderedBroadcast-DataInjection-Lean-malicious.apk,e3ffcff1-1273-4691-8db8-a06371f5a292,10.393,2.431,51.91,433.65,967407,82818,1,6.705631466708791,true,true,true,true
Ghera,OrderedBroadcast-DataInjection-Lean-secure.apk,01a35875-d0fd-4d90-a2df-a04fc5030f2f,10.148,2.362,52.58,449.59,969091,83188,1,6.705631466708791,true,true,true,true
Ghera,StickyBroadcast-DataInjection-Lean-benign.apk,7ca7216f-7dc7-41fa-abba-bb256bd3e2d5,13.923,2.339,38.75,436.14,1075427,78500,1,6.705631466708791,true,true,true,true
Ghera,StickyBroadcast-DataInjection-Lean-malicious.apk,a1f86098-09be-4ac9-b93c-57633dc5714e,16.091,2.402,48.86,436.64,1075569,78826,1,6.705631466708791,true,true,true,true
Ghera,StickyBroadcast-DataInjection-Lean-secure.apk,9372af9a-aed2-4dad-bd01-9cfd05330b2c,13.989,2.394,47.57,436.77,1075442,78894,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-ActivityHijack-Lean-benign.apk,32a7c97b-4752-4175-8d0c-538fe6d0fd8e,14.498,2.392,34.80,442.31,1041343,78825,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-ActivityHijack-Lean-malicious.apk,3ba7c046-6e2a-47c6-a176-59ecc6135af5,12.913,2.232,39.45,449.95,968287,78653,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-ActivityHijack-Lean-secure.apk,a35b0e89-8fc0-4c3c-8288-7e2e8014e370,13.671,2.376,34.10,449.31,1041338,78438,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-benign.apk,42b91902-9ff5-4509-9a04-3e317352a62f,14.182,2.331,37.02,452.74,1076351,78503,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-malicious.apk,50a9bb4c-d50d-4907-b3a8-22a2387a6624,13.248,2.311,53.85,461.42,1005580,78437,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-secure.apk,686fc777-ca72-49a5-a3ad-4c888bfcd400,13.497,2.364,32.63,452.90,1076354,78795,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-PhishingAttack-Lean-benign.apk,4eddff70-c766-4ebe-843e-fb4525ffaa32,12.743,2.348,40.15,465.46,1041448,78628,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-PhishingAttack-Lean-malicious.apk,bb17f7d4-6abc-49d3-b9aa-82a0e8184cee,12.411,2.355,31.35,462.45,969073,78900,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinity-PhishingAttack-Lean-secure.apk,ebcdfde7-d2b1-4939-9995-7b50e5b1a3da,14.892,2.473,42.23,476.27,1041360,78434,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-benign.apk,ab8c5a6d-6553-4b1d-98af-ead6afa486cf,12.686,2.576,48.14,478.24,970910,78739,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.apk,d87bb110-50ac-4f6d-a6e2-8c90bc53f570,10.970,2.372,43.96,481.55,969819,78736,1,6.705631466708791,true,true,true,true
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.apk,b021ad4e-9887-4da1-a1bd-37ff37cc36f9,11.725,2.453,38.53,478.44,970945,78923,1,6.705631466708791,true,true,true,true
Ghera,UnhandledException-DOS-Lean-benign.apk,c15180cc-1323-4f66-8c4c-82f7a75b2d3b,12.633,1.274,36.17,481.11,957129,78828,1,6.705631466708791,true,true,true,true
Ghera,UnhandledException-DOS-Lean-malicious.apk,fed94eeb-22af-4afb-bf2b-d98570c90a7a,14.655,2.27,44.19,488.20,1010614,78828,1,6.705631466708791,true,true,true,true
Ghera,UnhandledException-DOS-Lean-secure.apk,35d8dc08-657a-4eb8-9281-19e8cc69d7de,12.168,2.39,40.42,487.49,956997,79107,1,6.705631466708791,true,true,true,true
Ghera,Mms.apk,47d26082-31f0-4aa0-9c74-697676fe13ff,12.645,2.397,27.70,480.02,1635712,119767,1,6.705631466708791,true,true,true,true
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-benign.apk,278cb474-51e6-4dd6-b010-52d8ff9c00a0,12.200,2.502,35.04,485.96,968817,82515,1,6.705631466708791,true,true,true,true
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-malicious.apk,4464bf59-9776-4630-acf9-35e06d8f62a1,12.505,2.49,39.19,495.94,966873,78502,1,6.705631466708791,true,true,true,true
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-secure.apk,6dd9564f-f0dc-4877-9d0b-cd660c509f2a,13.479,2.434,40.84,503.91,968920,82818,1,6.705631466708791,true,true,true,true
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-benign.apk,c4166f57-ec09-4746-8ab7-906615911ced,11.260,2.389,42.02,498.27,971427,82899,1,6.705631466708791,true,true,true,true
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-malicious.apk,2163e343-cc2c-4e04-a7d6-d56a562d3235,15.164,2.449,37.54,507.63,967529,78154,1,6.705631466708791,true,true,true,true
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-secure.apk,1e1b7a1d-baab-41fc-a82f-663db2e4b476,12.868,2.384,50.54,511.77,971628,82623,1,6.705631466708791,true,true,true,true
Ghera,CheckValidity-InformationExposure-Lean-benign.apk,21f78098-bd90-4a7c-9294-fb6970dd5ad5,17.568,2.491,36.97,504.35,1079572,78672,1,6.705631466708791,true,true,true,true
Ghera,CheckValidity-InformationExposure-Lean-secure.apk,dfe2ef26-458a-4985-9ac5-4e791d86fadb,15.688,2.318,35.94,509.95,971442,78153,1,6.705631466708791,true,true,true,true
Ghera,IncorrectHostNameVerification-MITM-Lean-benign.apk,749f9fa9-6d29-4002-999d-cfa91a50df32,8.607,2.203,59.62,523.69,1079595,78435,1,6.705631466708791,true,true,true,true
Ghera,IncorrectHostNameVerification-MITM-Lean-secure.apk,b9603eb6-461e-4339-95c1-e87c4ef1d4af,6.188,2.189,50.81,526.10,970361,78053,1,6.705631466708791,true,true,true,true
Ghera,InsecureSSLSocket-MITM-Lean-benign.apk,8d23e27a-7f41-409c-831c-004d1d1066d3,7.331,2.21,87.71,511.67,1083541,78376,1,6.705631466708791,true,true,true,true
Ghera,InsecureSSLSocket-MITM-Lean-secure.apk,4bbd901f-7106-4daa-8f7a-854b570e44b9,11.479,2.456,45.32,532.79,1083265,78675,1,6.705631466708791,true,true,true,true
Ghera,InsecureSSLSocketFactory-MITM-Lean-benign.apk,2f053741-4705-4921-a644-2126b5c722e1,13.460,2.37,49.77,536.94,1079242,78609,1,6.705631466708791,true,true,true,true
Ghera,InsecureSSLSocketFactory-MITM-Lean-secure.apk,1f02c5ed-ee75-4b3f-a285-595f7e4fc849,12.180,2.349,48.28,528.49,970407,78431,1,6.705631466708791,true,true,true,true
Ghera,InvalidCertificateAuthority-MITM-Lean-benign.apk,619a4142-e655-4483-b1ac-257570fd16bc,11.913,2.416,33.06,533.11,1079590,78352,1,6.705631466708791,true,true,true,true
Ghera,InvalidCertificateAuthority-MITM-Lean-secure.apk,6b3721fe-5060-4e29-be0f-6a182e3d7e94,13.019,2.401,49.51,535.22,970374,79043,1,6.705631466708791,true,true,true,true
Ghera,OpenSocket-InformationLeak-Lean-benign.apk,5ef450a0-5d0a-4528-bcc8-efe98edbb9a3,12.187,2.377,47.76,549.25,969488,78456,1,6.705631466708791,true,true,true,true
Ghera,OpenSocket-InformationLeak-Lean-malicious.apk,a4f50e78-1ce7-44cb-b9b9-27b821b26614,10.356,2.365,54.24,558.61,970247,78457,1,6.705631466708791,true,true,true,true
Ghera,OpenSocket-InformationLeak-Lean-secure.apk,7392f791-1dd4-4e67-96b7-2e17a61d021e,10.615,2.371,50.87,559.63,969348,78944,1,6.705631466708791,true,true,true,true
Ghera,UnEncryptedSocketComm-MITM-Lean-benign.apk,68100d8e-ae8d-4f29-9e40-5afca84877c5,10.869,2.305,40.57,555.42,970416,78352,1,6.705631466708791,true,true,true,true
Ghera,UnEncryptedSocketComm-MITM-Lean-secure.apk,794d08cf-9867-4d51-b38f-c1cc2e1e1a4c,13.765,2.42,40.53,558.66,970212,78836,1,6.705631466708791,true,true,true,true
Ghera,UnpinnedCertificates-MITM-Lean-benign.apk,471418f4-3d6b-4fdd-adf9-847346112f7d,15.557,2.332,35.06,557.40,1081421,78216,1,6.705631466708791,true,true,true,true
Ghera,UnpinnedCertificates-MITM-Lean-secure.apk,a5ff9b5c-47e6-4991-94e9-65e233f54c13,12.469,2.282,38.41,563.57,972677,78509,1,6.705631466708791,true,true,true,true
Ghera,MergeManifest-UnintendedBehavior-Lean-benign.apk,86bf462c-f702-4956-8f83-b3fcdc7957c7,14.030,2.374,31.25,562.42,1038518,82683,1,6.705631466708791,true,true,true,true
Ghera,MergeManifest-UnintendedBehavior-Lean-malicious.apk,c68a3072-3d21-4c54-9695-565a02f8b1ab,11.902,2.337,41.10,570.14,968373,78215,1,6.705631466708791,true,true,true,true
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-benign.apk,d0e311b0-8f7e-46a9-bba0-7b3f932af74d,11.083,2.366,37.38,569.80,1008165,78498,1,6.705631466708791,true,true,true,true
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-malicious.apk,2562779d-cb31-4e9b-b12c-88a28c2121d0,10.903,2.362,59.66,576.97,969021,78480,1,6.705631466708791,true,true,true,true
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-secure.apk,458e3789-33b4-42b7-828a-16b7db9161b7,13.025,2.304,47.15,584.01,1008756,78510,1,6.705631466708791,true,true,true,true
Ghera,UnnecesaryPerms-PrivEscalation-Lean-benign.apk,e86e0731-b682-4efc-834a-fbeb88c93b32,14.481,2.339,47.12,575.33,1038471,82397,1,6.705631466708791,true,true,true,true
Ghera,UnnecesaryPerms-PrivEscalation-Lean-malicious.apk,805ef734-4fae-439d-9024-c1d1cf26a795,13.268,2.331,39.59,588.58,968284,78050,1,6.705631466708791,true,true,true,true
Ghera,UnnecesaryPerms-PrivEscalation-Lean-secure.apk,d467d201-daff-4a67-8455-2dcf87d18110,12.647,2.404,44.69,590.99,1038359,82570,1,6.705631466708791,true,true,true,true
Ghera,WeakPermission-UnauthorizedAccess-Lean-benign.apk,96f11aed-d245-4c03-ae0d-f56c6b8e2e7b,15.580,2.464,28.97,579.71,967724,82971,1,6.705631466708791,true,true,true,true
Ghera,WeakPermission-UnauthorizedAccess-Lean-malicious.apk,5ca51d7c-c517-4c92-9918-ca9cc3a5b92a,15.233,2.495,40.70,581.78,1040224,78436,1,6.705631466708791,true,true,true,true
Ghera,WeakPermission-UnauthorizedAccess-Lean-secure.apk,d155c1d7-88c3-4f77-bc17-df968e287eb5,11.268,2.419,41.04,593.52,967755,82812,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-DataInjection-Lean-benign.apk,a85f1fdb-9bac-4a0f-8bed-017623369294,10.302,2.396,39.58,597.13,1001558,78459,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-DataInjection-Lean-malicious.apk,dabbf32b-4d77-47ec-8d81-792e5aee3232,12.182,2.244,51.94,610.31,1008053,78932,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-DataInjection-Lean-secure.apk,c30c0e44-40a6-42c1-8c39-fac0ca1bf33f,6.965,2.192,56.37,611.89,962966,78324,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-InformationLeak-Lean-benign.apk,c1b46c0a-92fa-4ffd-b63a-f870792c6a95,7.487,2.197,52.98,617.52,1697273,78326,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-InformationLeak-Lean-malicious.apk,f0fc01af-5a79-4228-bcdd-9005176fe617,6.131,2.223,75.63,627.11,1007308,78645,1,6.705631466708791,true,true,true,true
Ghera,ExternalStorage-InformationLeak-Lean-secure.apk,ca19d868-5ec8-4df7-9f33-5dd0ac012373,6.105,2.19,62.74,630.65,1588740,78672,1,6.705631466708791,true,true,true,true
Ghera,InternalStorage-DirectoryTraversal-Lean-benign.apk,3407d3b7-caf7-4c76-8d3c-53c9dd3462ad,6.090,2.202,46.40,627.38,967512,78944,1,6.705631466708791,true,true,true,true
Ghera,InternalStorage-DirectoryTraversal-Lean-malicious.apk,b05b7cf6-2674-40f8-a007-810158aa53be,6.194,2.175,52.41,627.69,968743,79103,1,6.705631466708791,true,true,true,true
Ghera,InternalStorage-DirectoryTraversal-Lean-secure.apk,1e97ff7a-238a-4bb8-aad0-e1f34599fec0,6.254,2.187,54.49,631.24,967638,78943,1,6.705631466708791,true,true,true,true
Ghera,InternalToExternalStorage-InformationLeak-Lean-benign.apk,de8f691e-1437-403b-ba13-e409f461cadd,6.345,2.202,95.14,614.14,969332,82713,1,6.705631466708791,true,true,true,true
Ghera,InternalToExternalStorage-InformationLeak-Lean-malicious.apk,2180a001-6728-45fc-9899-d9000dc3a075,6.135,2.157,76.43,617.20,970731,82457,1,6.705631466708791,true,true,true,true
Ghera,InternalToExternalStorage-InformationLeak-Lean-secure.apk,776197a6-9b04-49f2-87eb-dd8c4ae782f5,6.020,2.195,63.69,646.05,969526,82691,1,6.705631466708791,true,true,true,true
Ghera,SQLite-execSQL-Lean-benign.apk,40dab923-a5d0-404f-b65b-48608f94eb9a,6.121,2.172,48.33,643.94,971346,82681,1,6.705631466708791,true,true,true,true
Ghera,SQLite-execSQL-Lean-malicious.apk,d27e0421-fa25-47c9-a7b0-3498cd029b02,5.977,2.176,54.82,644.94,968740,78500,1,6.705631466708791,true,true,true,true
Ghera,SQLite-execSQL-Lean-secure.apk,b861f2b7-52ef-4079-af2f-2f6ad7f5d07f,6.195,2.187,63.82,659.34,971219,83003,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-RawQuery-SQLInjection-Lean-benign.apk,f15412fb-a3ed-433e-b35b-5a0b35080aba,6.897,2.188,87.12,631.95,1040143,82794,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,a31db4b1-8f6e-406e-a2d6-e5f3169027f5,6.149,2.181,84.72,634.65,968694,78789,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-RawQuery-SQLInjection-Lean-secure.apk,c8af8554-8c65-4d97-8c00-813fd67687ed,6.960,2.176,86.27,638.24,1040845,82558,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-SQLInjection-Lean-benign.apk,2692ef39-b8e3-4683-93b3-fd1c41b16a42,6.122,2.181,52.36,657.83,970758,82517,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-SQLInjection-Lean-malicious.apk,8763c579-7336-4d48-b1ea-1f7b5eab5624,6.093,2.19,59.12,643.58,968762,78500,1,6.705631466708791,true,true,true,true
Ghera,SQLlite-SQLInjection-Lean-secure.apk,96e1715c-3c88-48da-81eb-cd769b2a3fd5,6.864,2.175,61.00,672.95,1040060,82277,1,6.705631466708791,true,true,true,true
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,62d439e3-784d-4697-99fb-45476abd30bd,5.996,2.168,86.46,650.26,969812,82568,1,6.705631466708791,true,true,true,true
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,ecddba67-6a01-4386-b034-54209d64f067,6.198,2.185,54.44,680.17,967191,78774,1,6.705631466708791,true,true,true,true
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,53b34930-643e-4ca0-9872-2efeaa8244f6,5.927,2.189,145.85,655.37,969617,82393,1,6.705631466708791,true,true,true,true
Ghera,CheckPermission-PrivilegeEscalation-Lean-benign.apk,19e39ca9-c7f1-4b51-b80f-93baaa2c479b,6.730,2.189,83.56,658.50,1078367,82285,1,6.705631466708791,true,true,true,true
Ghera,CheckPermission-PrivilegeEscalation-Lean-malicious.apk,bf293374-1704-4473-9be3-85c5ff510c00,6.034,2.191,67.80,691.25,1005932,78378,1,6.705631466708791,true,true,true,true
Ghera,CheckPermission-PrivilegeEscalation-Lean-secure.apk,fce0a4a4-2a36-49af-bd34-020d6b5c0a5c,6.164,2.176,54.82,689.75,969641,82220,1,6.705631466708791,true,true,true,true
Ghera,ClipboardUse-InformationExposure-Lean-benign.apk,2638bd87-c18f-4aed-9dc2-0ce1e9f1fa31,6.006,2.176,52.58,688.96,1006577,78502,1,6.705631466708791,true,true,true,true
Ghera,ClipboardUse-InformationExposure-Lean-malicious.apk,0bcaffa5-3c4a-4f60-97ea-3a25157525a8,5.998,2.189,129.31,669.15,1006045,78482,1,6.705631466708791,true,true,true,true
Ghera,ClipboardUse-InformationExposure-Lean-secure.apk,4e2b32be-5f13-400b-9d19-901d38a20ab5,5.996,2.188,143.46,672.08,967937,78460,1,6.705631466708791,true,true,true,true
Ghera,DynamicCodeLoading-CodeInjection-Lean-benign.apk,7636bc25-21d2-4dcf-b64c-b389e4e6a98b,6.730,2.162,81.30,675.11,1083645,78551,1,6.705631466708791,true,true,true,true
Ghera,DynamicCodeLoading-CodeInjection-Lean-secure.apk,a28c9b43-9173-4463-86bd-ae56c4e610a4,6.916,2.161,67.00,706.99,1085952,78460,1,6.705631466708791,true,true,true,true
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,d5a4d596-4798-44c9-9a44-5886788fcb47,6.243,2.153,64.73,707.79,969787,82220,1,6.705631466708791,true,true,true,true
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,f9c3b7eb-fb83-4549-b94d-a5d5ceb100b7,6.045,2.189,47.79,708.05,967197,78458,1,6.705631466708791,true,true,true,true
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,439ec0a8-39a0-4350-8781-4b2dea2490ed,5.894,2.179,46.69,710.96,969789,82894,1,6.705631466708791,true,true,true,true
Ghera,EnforcePermission-PrivilegeEscalation-Lean-benign.apk,a7ecfaeb-f78b-4210-a82c-d0c016a4336c,6.095,2.19,75.19,691.44,1008720,82394,1,6.705631466708791,true,true,true,true
Ghera,EnforcePermission-PrivilegeEscalation-Lean-malicious.apk,c5365f6c-6fe0-4401-8cd8-0203f765d979,5.921,2.164,89.91,745.50,1005773,78837,1,6.705631466708791,true,true,true,true
Ghera,EnforcePermission-PrivilegeEscalation-Lean-secure.apk,dacdc379-3bbc-414a-8c48-75ad022288f8,6.102,2.18,77.48,696.82,969797,82576,1,6.705631466708791,true,true,true,true
Ghera,UniqueIDs-IdentityLeak-Lean-benign.apk,5a8a6b19-5021-4194-9303-1e6ffd8f4b75,6.968,2.185,84.30,698.80,1081544,78155,1,6.705631466708791,true,true,true,true
Ghera,UniqueIDs-IdentityLeak-Lean-malicious.apk,1d547b6a-2cdb-43c2-9e3f-068dad60c9c9,6.126,2.161,69.90,735.87,1006192,78626,1,6.705631466708791,true,true,true,true
Ghera,UniqueIDs-IdentityLeak-Lean-secure.apk,be3aa86e-4353-4fb5-9e09-0da41db854b7,6.848,2.183,93.83,706.00,1081466,78625,1,6.705631466708791,true,true,true,true
Ghera,TemplateBenchmark-Lean-benign.apk,9784f5d6-28b4-4f50-9fe6-a0dacaef81f9,7.005,2.192,66.11,739.79,1083921,78673,1,6.705631466708791,true,true,true,true
Ghera,HttpConnection-MITM-Lean-benign.apk,336394a7-a23c-4021-ab06-94f5e2b931d2,6.054,2.193,106.22,773.53,970876,78898,1,6.705631466708791,true,true,true,true
Ghera,HttpConnection-MITM-Lean-secure.apk,1e834ed3-af3f-4bd1-a930-10d175103042,6.017,2.183,115.15,777.13,970833,78351,1,6.705631466708791,true,true,true,true
Ghera,JavaScriptExecution-CodeInjection-Lean-benign.apk,9e82d4e8-be52-41be-b658-e63e39678ef5,6.057,2.187,63.44,711.93,968331,78509,1,6.705631466708791,true,true,true,true
Ghera,JavaScriptExecution-CodeInjection-Lean-secure.apk,a32230f6-937f-4e1a-bdd4-d2458fa67c63,6.142,2.211,60.79,741.53,969027,78774,1,6.705631466708791,true,true,true,true
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-benign.apk,db131270-f87f-4c86-a4db-2d298fdaac19,6.201,2.174,46.70,741.19,969760,82275,1,6.705631466708791,true,true,true,true
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-malicious.apk,9fcbf750-358f-4987-9d87-bf215ba4c29e,6.106,2.177,50.81,741.45,966998,78835,1,6.705631466708791,true,true,true,true
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-secure.apk,9566c17b-bafb-47da-92a7-fe248733f294,5.887,2.178,122.44,726.29,964676,82277,1,6.705631466708791,true,true,true,true
Ghera,WebView-CookieOverwrite-Lean-benign.apk,96d8a63c-0d28-4a5a-863e-d363c7a6bb29,6.839,2.166,91.86,730.39,1078558,78508,1,6.705631466708791,true,true,true,true
Ghera,WebView-CookieOverwrite-Lean-secure.apk,f0e7de7c-81e3-4a8b-aad7-6b96cd1ffaf0,6.981,2.17,52.27,753.76,1078681,78614,1,6.705631466708791,true,true,true,true
Ghera,WebView-NoUserPermission-InformationExposure-Lean-benign.apk,c93f58b9-8e67-4ffc-88d5-0dcd7688d3d7,5.941,2.164,109.14,794.00,969731,78825,1,6.705631466708791,true,true,true,true
Ghera,WebView-NoUserPermission-InformationExposure-Lean-secure.apk,24500a27-afc5-4e2e-a8f1-2bd20c255587,5.926,2.166,154.35,741.24,970132,78792,1,6.705631466708791,true,true,true,true
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-benign.apk,611c803d-0698-4ab9-828e-fa969fa7df0b,5.955,2.174,142.83,743.72,968794,82865,1,6.705631466708791,true,true,true,true
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-secure.apk,614591f8-2cba-452c-8a61-1b9b7efeda89,5.902,2.183,87.62,808.78,968814,82509,1,6.705631466708791,true,true,true,true
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-benign.apk,9c2da5f0-56c6-4910-9753-1ff6f2b4e5db,5.914,2.207,93.37,806.65,967866,78348,1,6.705631466708791,true,true,true,true
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-secure.apk,1d8842c6-a807-45eb-b1d1-cffe49c5daff,5.870,2.194,131.08,752.35,967926,78777,1,6.705631466708791,true,true,true,true
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-benign.apk,45e1cf30-ca80-42e1-9ed5-644ec5523593,6.699,2.179,80.08,756.72,1076887,78672,1,6.705631466708791,true,true,true,true
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-secure.apk,c0fb154f-768d-4fba-bb25-6085cc77712c,5.969,2.168,146.32,758.77,968781,78550,1,6.705631466708791,true,true,true,true
Ghera,WebViewInterceptRequest-MITM-Lean-benign.apk,954ce10c-3a97-4f1d-91d1-f5b68da134b8,5.885,2.183,75.51,762.77,1007504,78549,1,6.705631466708791,true,true,true,true
Ghera,WebViewInterceptRequest-MITM-Lean-secure.apk,efc46bfc-b99e-4872-8614-d1d3231e3eb9,5.927,2.161,125.97,764.47,969580,82663,1,6.705631466708791,true,true,true,true
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-benign.apk,5aeacd27-2fb4-41a0-a57e-a8ddee727eff,5.911,2.201,129.90,767.89,968094,78221,1,6.705631466708791,true,true,true,true
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-secure.apk,6e006cc9-9029-4d0b-96dd-62dc83847f88,6.085,2.187,54.11,791.67,967922,82663,1,6.705631466708791,true,true,true,true
Ghera,WebViewOverrideUrl-MITM-Lean-benign.apk,0326ff55-b2cb-4383-87c8-e1b32b453e91,6.788,2.191,89.02,774.35,1076727,78793,1,6.705631466708791,true,true,true,true
Ghera,WebViewOverrideUrl-MITM-Lean-secure.apk,2652163a-dc17-4daf-83fc-22dc596128c9,5.965,2.167,84.54,777.72,968730,82664,1,6.705631466708791,true,true,true,true
Ghera,WebViewProceed-UnauthorizedAccess-Lean-benign.apk,5773ec29-8df9-4e95-a185-8d1c672e7108,7.050,2.172,89.91,780.55,1116097,82682,1,6.705631466708791,true,true,true,true
Ghera,WebViewProceed-UnauthorizedAccess-Lean-malicious.apk,6aaa9724-1a14-4d90-a401-e8ae90da4652,5.900,2.183,150.75,784.25,968154,79204,1,6.705631466708791,true,true,true,true
Ghera,WebViewProceed-UnauthorizedAccess-Lean-secure.apk,c2c94643-326a-40ec-85c7-acb56a4a8d73,6.009,2.184,130.38,785.79,969566,82386,1,6.705631466708791,true,true,true,true
